Level,Region,Division,School_ID ,Province,Modified_ClassOrg_BasedonEnrollment,IndexScore
ES,Region VIII,Northern Samar,123014,NORTHERN SAMAR,Combined Monograde and Multigrade,0.26
ES,Region VIII,Northern Samar,123015,NORTHERN SAMAR,Monograde,0.23
ES,Region VIII,Northern Samar,123016,NORTHERN SAMAR,Monograde,0.26
ES,Region VIII,Northern Samar,123017,NORTHERN SAMAR,Combined Monograde and Multigrade,0.43
ES,Region VIII,Northern Samar,123018,NORTHERN SAMAR,Combined Monograde and Multigrade,0.49
ES,Region VIII,Northern Samar,123019,NORTHERN SAMAR,Combined Monograde and Multigrade,0.28
ES,Region VIII,Northern Samar,123020,NORTHERN SAMAR,Monograde,0.38
ES,Region VIII,Northern Samar,123021,NORTHERN SAMAR,Monograde,0.43
ES,Region VIII,Northern Samar,123022,NORTHERN SAMAR,Combined Monograde and Multigrade,0.49
ES,Region VIII,Northern Samar,123023,NORTHERN SAMAR,Monograde,0.28
ES,Region VIII,Northern Samar,123024,NORTHERN SAMAR,Monograde,0.27
ES,Region VIII,Northern Samar,123025,NORTHERN SAMAR,Monograde,0.22
ES,Region VIII,Northern Samar,123026,NORTHERN SAMAR,Combined Monograde and Multigrade,0.29
ES,Region VIII,Northern Samar,123027,NORTHERN SAMAR,Combined Monograde and Multigrade,0.48
ES,Region VIII,Northern Samar,123028,NORTHERN SAMAR,Combined Monograde and Multigrade,0.47
ES,Region VIII,Northern Samar,123029,NORTHERN SAMAR,Monograde,0.37
ES,Region VIII,Northern Samar,123030,NORTHERN SAMAR,Monograde,0.33
ES,Region VIII,Northern Samar,123031,NORTHERN SAMAR,Combined Monograde and Multigrade,0.27
ES,Region VIII,Northern Samar,123032,NORTHERN SAMAR,Monograde,0.6
ES,Region VIII,Northern Samar,123033,NORTHERN SAMAR,Monograde,0.54
ES,Region VIII,Northern Samar,123034,NORTHERN SAMAR,Monograde,0.52
ES,Region VIII,Northern Samar,123035,NORTHERN SAMAR,Combined Monograde and Multigrade,0.35
ES,Region VIII,Northern Samar,123036,NORTHERN SAMAR,Monograde,0.39
ES,Region VIII,Northern Samar,123037,NORTHERN SAMAR,Monograde,0.25
ES,Region VIII,Northern Samar,123038,NORTHERN SAMAR,Monograde,0.44
ES,Region VIII,Northern Samar,123039,NORTHERN SAMAR,Monograde,0.23
ES,Region VIII,Northern Samar,123040,NORTHERN SAMAR,Multigrade,0.6
ES,Region VIII,Northern Samar,123041,NORTHERN SAMAR,Multigrade,0.36
ES,Region VIII,Northern Samar,123042,NORTHERN SAMAR,Combined Monograde and Multigrade,0.22
ES,Region VIII,Northern Samar,123043,NORTHERN SAMAR,Combined Monograde and Multigrade,0.34
ES,Region VIII,Northern Samar,123044,NORTHERN SAMAR,Monograde,0.35
ES,Region VIII,Northern Samar,123045,NORTHERN SAMAR,Monograde,0.41
ES,Region VIII,Northern Samar,123046,NORTHERN SAMAR,Monograde,0.29
ES,Region VIII,Northern Samar,123047,NORTHERN SAMAR,Monograde,0.29
ES,Region VIII,Northern Samar,123048,NORTHERN SAMAR,Multigrade,0.36
ES,Region VIII,Northern Samar,123049,NORTHERN SAMAR,Monograde,0.39
ES,Region VIII,Northern Samar,123050,NORTHERN SAMAR,Multigrade,0.2
ES,Region VIII,Northern Samar,123051,NORTHERN SAMAR,Combined Monograde and Multigrade,0.24
ES,Region VIII,Northern Samar,123052,NORTHERN SAMAR,Combined Monograde and Multigrade,0.25
ES,Region VIII,Northern Samar,123053,NORTHERN SAMAR,Monograde,0.38
ES,Region VIII,Northern Samar,123054,NORTHERN SAMAR,Monograde,0.42
ES,Region VIII,Northern Samar,123055,NORTHERN SAMAR,Combined Monograde and Multigrade,0.22
ES,Region VIII,Northern Samar,123056,NORTHERN SAMAR,Monograde,0.21
ES,Region VIII,Northern Samar,123058,NORTHERN SAMAR,Monograde,0.21
ES,Region VIII,Northern Samar,123059,NORTHERN SAMAR,Monograde,0.3
ES,Region VIII,Northern Samar,123061,NORTHERN SAMAR,Monograde,0.2
ES,Region VIII,Northern Samar,123062,NORTHERN SAMAR,Monograde,0.19
ES,Region VIII,Northern Samar,123063,NORTHERN SAMAR,Monograde,0.22
ES,Region VIII,Northern Samar,123064,NORTHERN SAMAR,Monograde,0.15
ES,Region VIII,Northern Samar,123065,NORTHERN SAMAR,Monograde,0.19
ES,Region VIII,Northern Samar,123066,NORTHERN SAMAR,Monograde,0.19
ES,Region VIII,Northern Samar,123067,NORTHERN SAMAR,Monograde,0.19
ES,Region VIII,Northern Samar,123068,NORTHERN SAMAR,Monograde,0.32
ES,Region VIII,Northern Samar,123069,NORTHERN SAMAR,Monograde,0.21
ES,Region VIII,Northern Samar,123070,NORTHERN SAMAR,Monograde,0.25
ES,Region VIII,Northern Samar,123071,NORTHERN SAMAR,Monograde,0.24
ES,Region VIII,Northern Samar,123072,NORTHERN SAMAR,Combined Monograde and Multigrade,0.2
ES,Region VIII,Northern Samar,123073,NORTHERN SAMAR,Monograde,0.24
ES,Region VIII,Northern Samar,123074,NORTHERN SAMAR,Monograde,0.19
ES,Region VIII,Northern Samar,123075,NORTHERN SAMAR,Combined Monograde and Multigrade,0.22
ES,Region VIII,Northern Samar,123076,NORTHERN SAMAR,Monograde,0.15
ES,Region VIII,Northern Samar,123077,NORTHERN SAMAR,Monograde,0.18
ES,Region VIII,Northern Samar,123078,NORTHERN SAMAR,Monograde,0.21
ES,Region VIII,Northern Samar,123079,NORTHERN SAMAR,Monograde,0.22
ES,Region VIII,Northern Samar,123080,NORTHERN SAMAR,Monograde,0.26
ES,Region VIII,Northern Samar,123081,NORTHERN SAMAR,Monograde,0.34
ES,Region VIII,Northern Samar,123082,NORTHERN SAMAR,Combined Monograde and Multigrade,0.22
ES,Region VIII,Northern Samar,123083,NORTHERN SAMAR,Combined Monograde and Multigrade,0.3
ES,Region VIII,Northern Samar,123084,NORTHERN SAMAR,Monograde,0.26
ES,Region VIII,Northern Samar,123085,NORTHERN SAMAR,Combined Monograde and Multigrade,0.3
ES,Region VIII,Northern Samar,123086,NORTHERN SAMAR,Monograde,0.23
ES,Region VIII,Northern Samar,123087,NORTHERN SAMAR,Monograde,0.26
ES,Region VIII,Northern Samar,123088,NORTHERN SAMAR,Monograde,0.22
ES,Region VIII,Northern Samar,123089,NORTHERN SAMAR,Monograde,0.31
ES,Region VIII,Northern Samar,123090,NORTHERN SAMAR,Monograde,0.19
ES,Region VIII,Northern Samar,123091,NORTHERN SAMAR,Monograde,0.22
ES,Region VIII,Northern Samar,123092,NORTHERN SAMAR,Multigrade,0.34
ES,Region VIII,Northern Samar,123093,NORTHERN SAMAR,Combined Monograde and Multigrade,0.28
ES,Region VIII,Northern Samar,123094,NORTHERN SAMAR,Combined Monograde and Multigrade,0.48
ES,Region VIII,Northern Samar,123095,NORTHERN SAMAR,Monograde,0.41
ES,Region VIII,Northern Samar,123096,NORTHERN SAMAR,Monograde,0.33
ES,Region VIII,Northern Samar,123097,NORTHERN SAMAR,Combined Monograde and Multigrade,0.4
ES,Region VIII,Northern Samar,123098,NORTHERN SAMAR,Multigrade,0.34
ES,Region VIII,Northern Samar,123099,NORTHERN SAMAR,Multigrade,0.43
ES,Region VIII,Northern Samar,123100,NORTHERN SAMAR,Multigrade,0.36
ES,Region VIII,Northern Samar,123101,NORTHERN SAMAR,Monograde,0.4
ES,Region VIII,Northern Samar,123102,NORTHERN SAMAR,Combined Monograde and Multigrade,0.26
ES,Region VIII,Northern Samar,123103,NORTHERN SAMAR,Combined Monograde and Multigrade,0.3
ES,Region VIII,Northern Samar,123104,NORTHERN SAMAR,Monograde,0.13
ES,Region VIII,Northern Samar,123105,NORTHERN SAMAR,Monograde,0.32
ES,Region VIII,Northern Samar,123106,NORTHERN SAMAR,Combined Monograde and Multigrade,0.27
ES,Region VIII,Northern Samar,123107,NORTHERN SAMAR,Monograde,0.18
ES,Region VIII,Northern Samar,123108,NORTHERN SAMAR,Monograde,0.17
ES,Region VIII,Northern Samar,123109,NORTHERN SAMAR,Monograde,0.33
ES,Region VIII,Northern Samar,123110,NORTHERN SAMAR,Combined Monograde and Multigrade,0.44
ES,Region VIII,Northern Samar,123111,NORTHERN SAMAR,Monograde,0.37
ES,Region VIII,Northern Samar,123112,NORTHERN SAMAR,Monograde,0.36
ES,Region VIII,Northern Samar,123113,NORTHERN SAMAR,Monograde,0.32
ES,Region VIII,Northern Samar,123114,NORTHERN SAMAR,Monograde,0.2
ES,Region VIII,Northern Samar,123115,NORTHERN SAMAR,Monograde,0.13
ES,Region VIII,Northern Samar,123116,NORTHERN SAMAR,Monograde,0.25
ES,Region VIII,Northern Samar,123117,NORTHERN SAMAR,Combined Monograde and Multigrade,0.27
ES,Region VIII,Northern Samar,123118,NORTHERN SAMAR,Combined Monograde and Multigrade,0.22
ES,Region VIII,Northern Samar,123119,NORTHERN SAMAR,Monograde,0.48
ES,Region VIII,Northern Samar,123120,NORTHERN SAMAR,Monograde,0.25
ES,Region VIII,Northern Samar,123121,NORTHERN SAMAR,Monograde,0.16
ES,Region VIII,Northern Samar,123122,NORTHERN SAMAR,Combined Monograde and Multigrade,0.24
ES,Region VIII,Northern Samar,123123,NORTHERN SAMAR,Combined Monograde and Multigrade,0.23
ES,Region VIII,Northern Samar,123124,NORTHERN SAMAR,Monograde,0.21
ES,Region VIII,Northern Samar,123125,NORTHERN SAMAR,Monograde,0.16
ES,Region VIII,Northern Samar,123126,NORTHERN SAMAR,Monograde,0.15
ES,Region VIII,Northern Samar,123127,NORTHERN SAMAR,Monograde,0.24
ES,Region VIII,Northern Samar,123128,NORTHERN SAMAR,Monograde,0.2
ES,Region VIII,Northern Samar,123129,NORTHERN SAMAR,Monograde,0.2
ES,Region VIII,Northern Samar,123130,NORTHERN SAMAR,Monograde,0.21
ES,Region VIII,Northern Samar,123131,NORTHERN SAMAR,Monograde,0.19
ES,Region VIII,Northern Samar,123132,NORTHERN SAMAR,Monograde,0.24
ES,Region VIII,Northern Samar,123133,NORTHERN SAMAR,Multigrade,0.37
ES,Region VIII,Northern Samar,123134,NORTHERN SAMAR,Combined Monograde and Multigrade,0.33
ES,Region VIII,Northern Samar,123135,NORTHERN SAMAR,Monograde,0.17
ES,Region VIII,Northern Samar,123136,NORTHERN SAMAR,Monograde,0.22
ES,Region VIII,Northern Samar,123137,NORTHERN SAMAR,Combined Monograde and Multigrade,0.21
ES,Region VIII,Northern Samar,123138,NORTHERN SAMAR,Monograde,0.22
ES,Region VIII,Northern Samar,123139,NORTHERN SAMAR,Monograde,0.26
ES,Region VIII,Northern Samar,123140,NORTHERN SAMAR,Monograde,0.31
ES,Region VIII,Northern Samar,123141,NORTHERN SAMAR,Combined Monograde and Multigrade,0.27
ES,Region VIII,Northern Samar,123142,NORTHERN SAMAR,Monograde,0.3
ES,Region VIII,Northern Samar,123143,NORTHERN SAMAR,Combined Monograde and Multigrade,0.3
ES,Region VIII,Northern Samar,123144,NORTHERN SAMAR,Combined Monograde and Multigrade,0.26
ES,Region VIII,Northern Samar,123145,NORTHERN SAMAR,Monograde,0.3
ES,Region VIII,Northern Samar,123146,NORTHERN SAMAR,Monograde,0.4
ES,Region VIII,Northern Samar,123147,NORTHERN SAMAR,Monograde,0.22
ES,Region VIII,Northern Samar,123148,NORTHERN SAMAR,Combined Monograde and Multigrade,0.4
ES,Region VIII,Northern Samar,123149,NORTHERN SAMAR,Monograde,0.27
ES,Region VIII,Northern Samar,123150,NORTHERN SAMAR,Monograde,0.29
ES,Region VIII,Northern Samar,123151,NORTHERN SAMAR,Monograde,0.26
ES,Region VIII,Northern Samar,123152,NORTHERN SAMAR,Combined Monograde and Multigrade,0.3
ES,Region VIII,Northern Samar,123153,NORTHERN SAMAR,Monograde,0.25
ES,Region VIII,Northern Samar,123154,NORTHERN SAMAR,Monograde,0.24
ES,Region VIII,Northern Samar,123155,NORTHERN SAMAR,Combined Monograde and Multigrade,0.28
ES,Region VIII,Northern Samar,123156,NORTHERN SAMAR,Combined Monograde and Multigrade,0.32
ES,Region VIII,Northern Samar,123157,NORTHERN SAMAR,Monograde,0.29
ES,Region VIII,Northern Samar,123158,NORTHERN SAMAR,Monograde,0.33
ES,Region VIII,Northern Samar,123159,NORTHERN SAMAR,Monograde,0.23
ES,Region VIII,Northern Samar,123160,NORTHERN SAMAR,Monograde,0.27
ES,Region VIII,Northern Samar,123161,NORTHERN SAMAR,Monograde,0.27
ES,Region VIII,Northern Samar,123162,NORTHERN SAMAR,Monograde,0.21
ES,Region VIII,Northern Samar,123163,NORTHERN SAMAR,Monograde,0.25
ES,Region VIII,Northern Samar,123164,NORTHERN SAMAR,Monograde,0.25
ES,Region VIII,Northern Samar,123165,NORTHERN SAMAR,Monograde,0.29
ES,Region VIII,Northern Samar,123166,NORTHERN SAMAR,Monograde,0.24
ES,Region VIII,Northern Samar,123167,NORTHERN SAMAR,Monograde,0.29
ES,Region VIII,Northern Samar,123168,NORTHERN SAMAR,Monograde,0.27
ES,Region VIII,Northern Samar,123169,NORTHERN SAMAR,Monograde,0.21
ES,Region VIII,Northern Samar,123170,NORTHERN SAMAR,Monograde,0.18
ES,Region VIII,Northern Samar,123171,NORTHERN SAMAR,Monograde,0.28
ES,Region VIII,Northern Samar,123172,NORTHERN SAMAR,Monograde,0.22
ES,Region VIII,Northern Samar,123173,NORTHERN SAMAR,Monograde,0.2
ES,Region VIII,Northern Samar,123174,NORTHERN SAMAR,Combined Monograde and Multigrade,0.47
ES,Region VIII,Northern Samar,123175,NORTHERN SAMAR,Monograde,0.21
ES,Region VIII,Northern Samar,123176,NORTHERN SAMAR,Monograde,0.3
ES,Region VIII,Northern Samar,123177,NORTHERN SAMAR,Monograde,0.26
ES,Region VIII,Northern Samar,123178,NORTHERN SAMAR,Monograde,0.29
ES,Region VIII,Northern Samar,123179,NORTHERN SAMAR,Monograde,0.27
ES,Region VIII,Northern Samar,123180,NORTHERN SAMAR,Combined Monograde and Multigrade,0.28
ES,Region VIII,Northern Samar,123181,NORTHERN SAMAR,Multigrade,0.29
ES,Region VIII,Northern Samar,123182,NORTHERN SAMAR,Monograde,0.18
ES,Region VIII,Northern Samar,123183,NORTHERN SAMAR,Monograde,0.22
ES,Region VIII,Northern Samar,123184,NORTHERN SAMAR,Monograde,0.32
ES,Region VIII,Northern Samar,123185,NORTHERN SAMAR,Monograde,0.3
ES,Region VIII,Northern Samar,123186,NORTHERN SAMAR,Monograde,0.34
ES,Region VIII,Northern Samar,123187,NORTHERN SAMAR,Monograde,0.32
ES,Region VIII,Northern Samar,123188,NORTHERN SAMAR,Combined Monograde and Multigrade,0.27
ES,Region VIII,Northern Samar,123189,NORTHERN SAMAR,Combined Monograde and Multigrade,0.19
ES,Region VIII,Northern Samar,123190,NORTHERN SAMAR,Monograde,0.17
ES,Region VIII,Northern Samar,123191,NORTHERN SAMAR,Monograde,0.19
ES,Region VIII,Northern Samar,123192,NORTHERN SAMAR,Monograde,0.2
ES,Region VIII,Northern Samar,123193,NORTHERN SAMAR,Combined Monograde and Multigrade,0.16
ES,Region VIII,Northern Samar,123194,NORTHERN SAMAR,Monograde,0.11
ES,Region VIII,Northern Samar,123195,NORTHERN SAMAR,Monograde,0.15
ES,Region VIII,Northern Samar,123196,NORTHERN SAMAR,Monograde,0.15
ES,Region VIII,Northern Samar,123197,NORTHERN SAMAR,Monograde,0.25
ES,Region VIII,Northern Samar,123198,NORTHERN SAMAR,Monograde,0.23
ES,Region VIII,Northern Samar,123199,NORTHERN SAMAR,Monograde,0.35
ES,Region VIII,Northern Samar,123200,NORTHERN SAMAR,Monograde,0.22
ES,Region VIII,Northern Samar,123201,NORTHERN SAMAR,Monograde,0.18
ES,Region VIII,Northern Samar,123202,NORTHERN SAMAR,Monograde,0.19
ES,Region VIII,Northern Samar,123203,NORTHERN SAMAR,Monograde,0.18
ES,Region VIII,Northern Samar,123204,NORTHERN SAMAR,Multigrade,0.18
ES,Region VIII,Northern Samar,123205,NORTHERN SAMAR,Monograde,0.18
ES,Region VIII,Northern Samar,123206,NORTHERN SAMAR,Monograde,0.22
ES,Region VIII,Northern Samar,123207,NORTHERN SAMAR,Monograde,0.19
ES,Region VIII,Northern Samar,123208,NORTHERN SAMAR,Monograde,0.21
ES,Region VIII,Northern Samar,123209,NORTHERN SAMAR,Monograde,0.21
ES,Region VIII,Northern Samar,123210,NORTHERN SAMAR,Monograde,0.23
ES,Region VIII,Northern Samar,123211,NORTHERN SAMAR,Monograde,0.24
ES,Region VIII,Northern Samar,123212,NORTHERN SAMAR,Monograde,0.28
ES,Region VIII,Northern Samar,123213,NORTHERN SAMAR,Monograde,0.18
ES,Region VIII,Northern Samar,123214,NORTHERN SAMAR,Monograde,0.18
ES,Region VIII,Northern Samar,123215,NORTHERN SAMAR,Monograde,0.18
ES,Region VIII,Northern Samar,123216,NORTHERN SAMAR,Monograde,0.16
ES,Region VIII,Northern Samar,123217,NORTHERN SAMAR,Monograde,0.14
ES,Region VIII,Northern Samar,123218,NORTHERN SAMAR,Monograde,0.2
ES,Region VIII,Northern Samar,123219,NORTHERN SAMAR,Monograde,0.22
ES,Region VIII,Northern Samar,123220,NORTHERN SAMAR,Monograde,0.16
ES,Region VIII,Northern Samar,123221,NORTHERN SAMAR,Monograde,0.18
ES,Region VIII,Northern Samar,123222,NORTHERN SAMAR,Combined Monograde and Multigrade,0.18
ES,Region VIII,Northern Samar,123223,NORTHERN SAMAR,Monograde,0.13
ES,Region VIII,Northern Samar,123224,NORTHERN SAMAR,Monograde,0.16
ES,Region VIII,Northern Samar,123225,NORTHERN SAMAR,Monograde,0.17
ES,Region VIII,Northern Samar,123226,NORTHERN SAMAR,Monograde,0.16
ES,Region VIII,Northern Samar,123227,NORTHERN SAMAR,Combined Monograde and Multigrade,0.29
ES,Region VIII,Northern Samar,123228,NORTHERN SAMAR,Monograde,0.17
ES,Region VIII,Northern Samar,123229,NORTHERN SAMAR,Monograde,0.16
ES,Region VIII,Northern Samar,123230,NORTHERN SAMAR,Monograde,0.18
ES,Region VIII,Northern Samar,123231,NORTHERN SAMAR,Monograde,0.22
ES,Region VIII,Northern Samar,123232,NORTHERN SAMAR,Monograde,0.17
ES,Region VIII,Northern Samar,123233,NORTHERN SAMAR,Monograde,0.22
ES,Region VIII,Northern Samar,123234,NORTHERN SAMAR,Monograde,0.17
ES,Region VIII,Northern Samar,123235,NORTHERN SAMAR,Monograde,0.18
ES,Region VIII,Northern Samar,123236,NORTHERN SAMAR,Monograde,0.21
ES,Region VIII,Northern Samar,123238,NORTHERN SAMAR,Monograde,0.28
ES,Region VIII,Northern Samar,123239,NORTHERN SAMAR,Monograde,0.22
ES,Region VIII,Northern Samar,123240,NORTHERN SAMAR,Monograde,0.31
ES,Region VIII,Northern Samar,123241,NORTHERN SAMAR,Combined Monograde and Multigrade,0.24
ES,Region VIII,Northern Samar,123242,NORTHERN SAMAR,Combined Monograde and Multigrade,0.18
ES,Region VIII,Northern Samar,123243,NORTHERN SAMAR,Monograde,0.26
ES,Region VIII,Northern Samar,123244,NORTHERN SAMAR,Monograde,0.25
ES,Region VIII,Northern Samar,123245,NORTHERN SAMAR,Monograde,0.23
ES,Region VIII,Northern Samar,123246,NORTHERN SAMAR,Monograde,0.34
ES,Region VIII,Northern Samar,123247,NORTHERN SAMAR,Monograde,0.3
ES,Region VIII,Northern Samar,123248,NORTHERN SAMAR,Monograde,0.49
ES,Region VIII,Northern Samar,123249,NORTHERN SAMAR,Monograde,0.37
ES,Region VIII,Northern Samar,123250,NORTHERN SAMAR,Monograde,0.37
ES,Region VIII,Northern Samar,123251,NORTHERN SAMAR,Monograde,0.55
ES,Region VIII,Northern Samar,123252,NORTHERN SAMAR,Monograde,0.51
ES,Region VIII,Northern Samar,123253,NORTHERN SAMAR,Monograde,0.51
ES,Region VIII,Northern Samar,123254,NORTHERN SAMAR,Combined Monograde and Multigrade,0.38
ES,Region VIII,Northern Samar,123255,NORTHERN SAMAR,Monograde,0.56
ES,Region VIII,Northern Samar,123256,NORTHERN SAMAR,Multigrade,0.53
ES,Region VIII,Northern Samar,123257,NORTHERN SAMAR,Monograde,0.57
ES,Region VIII,Northern Samar,123258,NORTHERN SAMAR,Combined Monograde and Multigrade,0.44
ES,Region VIII,Northern Samar,123259,NORTHERN SAMAR,Monograde,0.42
ES,Region VIII,Northern Samar,123260,NORTHERN SAMAR,Monograde,0.5
ES,Region VIII,Northern Samar,123261,NORTHERN SAMAR,Monograde,0.42
ES,Region VIII,Northern Samar,123262,NORTHERN SAMAR,Monograde,0.48
ES,Region VIII,Northern Samar,123263,NORTHERN SAMAR,Combined Monograde and Multigrade,0.49
ES,Region VIII,Northern Samar,123264,NORTHERN SAMAR,Monograde,0.35
ES,Region VIII,Northern Samar,123265,NORTHERN SAMAR,Monograde,0.45
ES,Region VIII,Northern Samar,123266,NORTHERN SAMAR,Combined Monograde and Multigrade,0.51
ES,Region VIII,Northern Samar,123267,NORTHERN SAMAR,Combined Monograde and Multigrade,0.56
ES,Region VIII,Northern Samar,123268,NORTHERN SAMAR,Monograde,0.32
ES,Region VIII,Northern Samar,123269,NORTHERN SAMAR,Combined Monograde and Multigrade,0.46
ES,Region VIII,Northern Samar,123270,NORTHERN SAMAR,Combined Monograde and Multigrade,0.2
ES,Region VIII,Northern Samar,123271,NORTHERN SAMAR,Combined Monograde and Multigrade,0.33
ES,Region VIII,Northern Samar,123272,NORTHERN SAMAR,Monograde,0.23
ES,Region VIII,Northern Samar,123273,NORTHERN SAMAR,Monograde,0.28
ES,Region VIII,Northern Samar,123274,NORTHERN SAMAR,Monograde,0.22
ES,Region VIII,Northern Samar,123275,NORTHERN SAMAR,Monograde,0.18
ES,Region VIII,Northern Samar,123276,NORTHERN SAMAR,Monograde,0.17
ES,Region VIII,Northern Samar,123277,NORTHERN SAMAR,Monograde,0.21
ES,Region VIII,Northern Samar,123278,NORTHERN SAMAR,Monograde,0.25
ES,Region VIII,Northern Samar,123279,NORTHERN SAMAR,Monograde,0.17
ES,Region VIII,Northern Samar,123280,NORTHERN SAMAR,Combined Monograde and Multigrade,0.25
ES,Region VIII,Northern Samar,123281,NORTHERN SAMAR,Monograde,0.22
ES,Region VIII,Northern Samar,123282,NORTHERN SAMAR,Monograde,0.25
ES,Region VIII,Northern Samar,123283,NORTHERN SAMAR,Combined Monograde and Multigrade,0.25
ES,Region VIII,Northern Samar,123284,NORTHERN SAMAR,Monograde,0.17
ES,Region VIII,Samar (Western Samar),123285,WESTERN SAMAR,Monograde,0.27
ES,Region VIII,Samar (Western Samar),123286,WESTERN SAMAR,Monograde,0.37
ES,Region VIII,Samar (Western Samar),123287,WESTERN SAMAR,Combined Monograde and Multigrade,0.31
ES,Region VIII,Samar (Western Samar),123288,WESTERN SAMAR,Monograde,0.31
ES,Region VIII,Samar (Western Samar),123289,WESTERN SAMAR,Monograde,0.31
ES,Region VIII,Samar (Western Samar),123290,WESTERN SAMAR,Combined Monograde and Multigrade,0.37
ES,Region VIII,Samar (Western Samar),123291,WESTERN SAMAR,Monograde,0.4
ES,Region VIII,Samar (Western Samar),123292,WESTERN SAMAR,Combined Monograde and Multigrade,0.42
ES,Region VIII,Samar (Western Samar),123293,WESTERN SAMAR,Combined Monograde and Multigrade,0.33
ES,Region VIII,Samar (Western Samar),123294,WESTERN SAMAR,Combined Monograde and Multigrade,0.28
ES,Region VIII,Samar (Western Samar),123295,WESTERN SAMAR,Combined Monograde and Multigrade,0.36
ES,Region VIII,Samar (Western Samar),123296,WESTERN SAMAR,Multigrade,0.5
ES,Region VIII,Samar (Western Samar),123297,WESTERN SAMAR,Combined Monograde and Multigrade,0.35
ES,Region VIII,Samar (Western Samar),123298,WESTERN SAMAR,Combined Monograde and Multigrade,0.31
ES,Region VIII,Samar (Western Samar),123299,WESTERN SAMAR,Combined Monograde and Multigrade,0.34
